open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1743882000,2.1259,2.126,2.1228,2.1233,72853.0,154757.7013,626,10964.0,23284.8939,0
1743882060,2.1234,2.124,2.1231,2.1233,17131.0,36378.4362,239,3040.0,6455.7751,0
1743882120,2.1234,2.1239,2.1223,2.1223,17834.0,37866.3988,315,7727.0,16408.5158,0
1743882180,2.1223,2.1234,2.122,2.1234,33908.0,71970.5785,265,16054.0,34077.2304,0
1743882240,2.1234,2.1242,2.1229,2.1241,18992.0,40333.338,242,14728.0,31279.4585,0
1743882300,2.1242,2.1245,2.1232,2.1233,11214.0,23819.8969,198,6423.0,13644.5468,0
1743882360,2.1233,2.1233,2.12,2.1201,58357.0,123812.0389,717,9849.0,20896.0957,0
1743882420,2.1201,2.1201,2.119,2.1194,85918.0,182133.5144,478,18770.0,39782.4895,0
1743882480,2.1195,2.1198,2.1185,2.1194,41699.0,88370.5353,524,10194.0,21601.3402,0
1743882540,2.1195,2.1201,2.1189,2.1195,78268.0,165864.7256,447,65139.0,138039.8417,0
1743882600,2.1195,2.1197,2.1188,2.1188,19748.0,41846.6211,284,12400.0,26276.7711,0
1743882660,2.1188,2.1193,2.1182,2.1187,93710.0,198538.9501,349,38310.0,81173.372,0
1743882720,2.1187,2.1196,2.1187,2.1196,24106.0,51083.2967,203,8441.0,17887.2965,0
1743882780,2.1197,2.1214,2.119,2.119,36434.0,77250.6722,384,15540.0,32949.1237,0
1743882840,2.1189,2.1202,2.1183,2.1202,64907.0,137550.486,338,43352.0,91878.5358,0
1743882900,2.1202,2.1208,2.1198,2.1203,39617.0,84005.5935,329,3761.0,7975.5392,0
1743882960,2.1204,2.1209,2.1196,2.1198,49830.0,105646.6532,408,7459.0,15813.1088,0
1743883020,2.1197,2.1197,2.1166,2.118,158075.0,334776.7972,718,29852.0,63210.857,0
1743883080,2.1181,2.1193,2.1181,2.1188,77608.0,164444.5672,397,59395.0,125849.9098,0
1743883140,2.1188,2.12,2.1188,2.1194,16129.0,34186.5191,269,779.0,1651.0739,0
1743883200,2.1194,2.1213,2.1193,2.1211,37516.0,79545.7402,363,28977.0,61434.6583,0
1743883260,2.121,2.1226,2.1202,2.1226,52558.0,111493.4957,358,28298.0,60034.1396,0
1743883320,2.1227,2.1227,2.1221,2.1221,14201.0,30139.2655,182,6724.0,14270.2264,0
1743883380,2.1221,2.1224,2.1215,2.1216,22963.0,48726.5864,284,4297.0,9118.7619,0
1743883440,2.1215,2.122,2.12,2.1201,39333.0,83410.9062,396,15778.0,33458.8326,0
1743883500,2.1201,2.1203,2.1195,2.1196,24255.0,51416.9021,268,11569.0,24523.7456,0
1743883560,2.1196,2.1197,2.1173,2.1177,33211.0,70352.1722,414,7250.0,15359.8876,0
1743883620,2.1178,2.1205,2.1177,2.1205,26289.0,55706.5313,449,11470.0,24306.5015,0
1743883680,2.1206,2.1216,2.1197,2.1216,38894.0,82465.7571,549,25617.0,54315.062,0
1743883740,2.1216,2.1239,2.1216,2.1229,55864.0,118606.1,482,46139.0,97960.8293,0
1743883800,2.123,2.1247,2.123,2.1241,44486.0,94476.8179,431,15628.0,33192.1685,0
1743883860,2.1241,2.1242,2.1225,2.1228,48162.0,102258.456,381,3780.0,8027.347,0
1743883920,2.1228,2.1228,2.1209,2.1214,24513.0,52010.5159,331,8485.0,17998.1819,0
1743883980,2.1214,2.1225,2.1214,2.1223,22139.0,46976.0021,227,16535.0,35085.6926,0
1743884040,2.1223,2.1225,2.1219,2.1225,11796.0,25034.336,143,7286.0,15462.6045,0
1743884100,2.1225,2.1243,2.1225,2.1242,20367.0,43253.224,344,9443.0,20052.7435,0
1743884160,2.1243,2.1251,2.1227,2.1227,14255.0,30284.9075,413,7096.0,15076.059,0
1743884220,2.1227,2.1245,2.1224,2.1245,12051.0,25583.8842,392,10513.0,22317.6953,0
1743884280,2.1245,2.1258,2.1244,2.1258,22690.0,48223.874,358,5844.0,12420.6456,0
1743884340,2.1258,2.1272,2.1258,2.1267,28471.0,60544.0916,425,23724.0,50449.1132,0
1743884400,2.1266,2.1277,2.1256,2.1271,22376.0,47592.4906,513,15999.0,34029.2921,0
1743884460,2.1271,2.1287,2.1269,2.1281,17485.0,37205.3225,345,10178.0,21654.3299,0
1743884520,2.1281,2.1288,2.1277,2.128,10110.0,21515.7377,371,2433.0,5177.7108,0
1743884580,2.128,2.1297,2.128,2.1286,20260.0,43140.9489,362,11024.0,23474.3437,0
1743884640,2.1287,2.1303,2.1286,2.1291,71275.0,151798.4027,434,62705.0,133548.1136,0
1743884700,2.1292,2.1302,2.1285,2.1285,17881.0,38077.5357,469,11908.0,25356.9962,0
1743884760,2.1285,2.1287,2.1268,2.1271,26169.0,55679.3745,338,8267.0,17589.3568,0
1743884820,2.1272,2.1277,2.1256,2.1264,30866.0,65650.455,429,8274.0,17590.9114,0
1743884880,2.1263,2.1283,2.1263,2.1282,42506.0,90414.9391,482,39776.0,84605.647,0
1743884940,2.1282,2.1285,2.1273,2.1273,8944.0,19034.7244,241,1063.0,2262.0685,0
1743885000,2.1272,2.1272,2.1257,2.1261,10553.0,22438.7404,233,2088.0,4439.8091,0
1743885060,2.1261,2.1265,2.1253,2.1253,6166.0,13109.3078,254,3439.0,7312.0824,0
1743885120,2.1252,2.1259,2.125,2.1256,19552.0,41555.2187,317,6323.0,13438.5431,0
1743885180,2.1256,2.1272,2.1222,2.1222,46721.0,99293.8314,712,16760.0,35630.6963,0
1743885240,2.1221,2.1249,2.122,2.1249,24600.0,52230.0962,462,18290.0,38831.063,0
1743885300,2.1248,2.128,2.1247,2.1257,61376.0,130447.0961,611,39172.0,83236.1509,0
1743885360,2.1258,2.1258,2.1244,2.1255,26836.0,57028.3847,652,6726.0,14292.4497,0
1743885420,2.1255,2.1277,2.1247,2.1275,10483.0,22281.6631,385,4463.0,9487.4416,0
1743885480,2.1275,2.1295,2.1275,2.1281,20798.0,44274.2709,488,19079.0,40615.4233,0
1743885540,2.1281,2.1283,2.1273,2.128,18814.0,40035.4285,205,3431.0,7301.4958,0
1743885600,2.128,2.1289,2.1277,2.1277,31043.0,66075.711,320,25660.0,54618.0417,0
1743885660,2.1278,2.1284,2.1195,2.1202,256206.0,544094.5235,1744,70245.0,149081.0987,0
1743885720,2.1203,2.1244,2.1197,2.1243,46756.0,99247.8111,1750,23533.0,49955.4197,0
1743885780,2.1243,2.1328,2.1237,2.1328,111971.0,238445.0181,2738,90123.0,191947.6452,0
1743885840,2.1328,2.1341,2.1301,2.1304,74643.0,159181.5998,1674,30245.0,64498.421,0
1743885900,2.1304,2.1321,2.1275,2.1275,39212.0,83509.3086,685,10579.0,22537.8105,0
1743885960,2.1274,2.1288,2.126,2.1283,37813.0,80434.1261,876,21922.0,46623.6552,0
1743886020,2.1283,2.1286,2.1263,2.1263,22229.0,47298.2857,578,6516.0,13866.0613,0
1743886080,2.1262,2.1271,2.1254,2.127,10319.0,21942.1238,448,3929.0,8354.2287,0
1743886140,2.1271,2.1271,2.125,2.1257,8719.0,18536.7721,316,4609.0,9798.0225,0
1743886200,2.1257,2.1258,2.1245,2.1245,19439.0,41313.7428,423,11954.0,25406.9008,0
1743886260,2.1245,2.1245,2.1227,2.1232,24891.0,52849.5966,395,15988.0,33945.0797,0
1743886320,2.1232,2.1258,2.1232,2.1253,16031.0,34056.7719,404,10095.0,21446.0803,0
1743886380,2.1253,2.1268,2.125,2.1268,36624.0,77876.1873,382,17018.0,36182.7118,0
1743886440,2.1268,2.1308,2.1264,2.1295,94939.0,202172.1389,770,19424.0,41343.8847,0
1743886500,2.1294,2.13,2.1292,2.1296,40109.0,85420.1332,248,3583.0,7630.5472,0
1743886560,2.1295,2.1306,2.129,2.1306,21667.0,46148.8911,189,12916.0,27513.3535,0
1743886620,2.1306,2.1323,2.1303,2.1307,33928.0,72323.3689,300,11544.0,24601.981,0
1743886680,2.1306,2.131,2.13,2.1301,16065.0,34225.4234,298,7430.0,15828.805,0
1743886740,2.1301,2.1303,2.1281,2.1294,25184.0,53623.4624,382,14569.0,31021.6782,0
1743886800,2.1294,2.1304,2.1282,2.1288,21188.0,45117.1491,497,14166.0,30166.1752,0
