412096677,2025-04-09 00:22:14,XRPUSD,1114.0022955,1.79479,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096693,2025-04-09 00:22:19,XRPUSD,16.0,1.79444,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:22_summary,2025-04-09 00:22:00,XRPUSD,1130.0022955,1.7947850442578548,Buy,1.79529,1.79542,N/A,N/A,N/A,N/A
412096776,2025-04-09 00:23:01,XRPUSD,552.195,1.79667,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096792,2025-04-09 00:23:05,XRPUSD,641.25,1.79737,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096793,2025-04-09 00:23:05,XRPUSD,641.25,1.79737,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096796,2025-04-09 00:23:05,XRPUSD,109.07876911,1.79737,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096799,2025-04-09 00:23:05,XRPUSD,2574.0,1.797,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096809,2025-04-09 00:23:05,XRPUSD,641.25,1.79799,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096854,2025-04-09 00:23:06,XRPUSD,268.88153349,1.80076,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096856,2025-04-09 00:23:06,XRPUSD,268.88153349,1.80129,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096874,2025-04-09 00:23:06,XRPUSD,2499.2821,1.80171,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412096998,2025-04-09 00:23:18,XRPUSD,15.0,1.8014,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097013,2025-04-09 00:23:22,XRPUSD,627.0,1.80343,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097016,2025-04-09 00:23:26,XRPUSD,50.494,1.80345,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097128,2025-04-09 00:23:53,XRPUSD,14.00921544,1.80451,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:23_summary,2025-04-09 00:23:00,XRPUSD,8902.572151530001,1.7991827531984423,Buy,1.8035,1.80415,N/A,N/A,N/A,N/A
412097175,2025-04-09 00:24:08,XRPUSD,17.78781576,1.80279,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097197,2025-04-09 00:24:17,XRPUSD,9.16943879,1.80002,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097206,2025-04-09 00:24:18,XRPUSD,27.09271429,1.79966,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097273,2025-04-09 00:24:30,XRPUSD,1300.0,1.798,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097298,2025-04-09 00:24:38,XRPUSD,278.104,1.79742,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:24_summary,2025-04-09 00:24:00,XRPUSD,1632.15396884,1.797992279827349,Buy,1.79855,1.79884,N/A,N/A,N/A,N/A
412097351,2025-04-09 00:25:03,XRPUSD,1636.40728571,1.79966,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097479,2025-04-09 00:25:42,XRPUSD,5.82232301,1.79679,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:25_summary,2025-04-09 00:25:00,XRPUSD,1642.22960872,1.7996498247681383,Buy,1.79442,1.79564,N/A,N/A,N/A,N/A
412097579,2025-04-09 00:26:30,XRPUSD,55.213,1.79654,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097582,2025-04-09 00:26:33,XRPUSD,27.649,1.79696,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097602,2025-04-09 00:26:51,XRPUSD,2556.0,1.79732,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097615,2025-04-09 00:26:58,XRPUSD,10.69701096,1.7987,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:26_summary,2025-04-09 00:26:00,XRPUSD,2649.5590109600003,1.7973055606518982,Buy,1.79834,1.7984,N/A,N/A,N/A,N/A
412097873,2025-04-09 00:28:59,XRPUSD,6.73530686,1.79966,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097886,2025-04-09 00:29:08,XRPUSD,46.288,1.79962,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097893,2025-04-09 00:29:14,XRPUSD,156.0,1.80031,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097910,2025-04-09 00:29:18,XRPUSD,21.55427977,1.8002,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097963,2025-04-09 00:29:40,XRPUSD,102.797,1.80211,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097966,2025-04-09 00:29:40,XRPUSD,200.0,1.80247,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097988,2025-04-09 00:29:42,XRPUSD,275.57,1.80289,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412097995,2025-04-09 00:29:55,XRPUSD,2556.3,1.80271,Buy,N/A,N/A,N/A,N/A,N/A,N/A
