ID,DateTime,Symbol,Quantity,Rate,Side,XRPUSD_BestBid,XRPUSD_BestAsk,XRPEUR_BestBid,XRPEUR_BestAsk,USDEUR_BestBid,USDEUR_BestAsk
411872572,2025-04-08 06:28:26,XRPUSD,153.528,1.86973,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872579,2025-04-08 06:28:29,XRPUSD,250.0,1.86979,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872596,2025-04-08 06:28:38,XRPUSD,166.0,1.87038,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:28_summary,2025-04-08 06:28:00,XRPUSD,569.528,1.8699457927266088,Buy,1.87046,1.87068,N/A,N/A,N/A,N/A
411872677,2025-04-08 06:29:18,XRPUSD,29.0,1.87221,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872682,2025-04-08 06:29:20,XRPUSD,59.0,1.87194,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872731,2025-04-08 06:29:35,XRPUSD,266.01143101,1.87211,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872745,2025-04-08 06:29:44,XRPUSD,236.0,1.87268,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872745,2025-04-08 06:29:44,XRPUSD,236.0,1.87268,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872816,2025-04-08 06:30:01,XRPUSD,298.0,1.87215,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872830,2025-04-08 06:30:02,XRPUSD,14.27777999,1.87174,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:29_summary,2025-04-08 06:29:00,XRPUSD,590.01143101,1.872325911071048,Buy,1.87106,1.87199,N/A,N/A,N/A,N/A
411872853,2025-04-08 06:30:11,XRPUSD,10.3057,1.8724,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872854,2025-04-08 06:30:11,XRPUSD,4.5e-05,1.8724,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872860,2025-04-08 06:30:15,XRPUSD,12.49021388,1.87269,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411872892,2025-04-08 06:30:23,XRPUSD,236.0,1.87322,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:30_summary,2025-04-08 06:30:00,XRPUSD,571.0737388699999,1.8725982560561374,Buy,1.87264,1.87265,N/A,N/A,N/A,N/A
411873082,2025-04-08 06:31:14,XRPUSD,16.81973515,1.8727,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873123,2025-04-08 06:31:33,XRPUSD,9.80240659,1.87279,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873154,2025-04-08 06:31:46,XRPUSD,152.0,1.8744,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873158,2025-04-08 06:31:49,XRPUSD,407.0,1.8747,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873169,2025-04-08 06:31:52,XRPUSD,444.0,1.87426,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873197,2025-04-08 06:32:00,XRPUSD,18.83303348,1.87392,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:31_summary,2025-04-08 06:31:00,XRPUSD,1029.62214174,1.8744151167841134,Buy,1.87288,1.87328,N/A,N/A,N/A,N/A
411873210,2025-04-08 06:32:07,XRPUSD,701.0,1.87395,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873283,2025-04-08 06:32:33,XRPUSD,31.85848538,1.87322,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873353,2025-04-08 06:32:57,XRPUSD,525.51,1.87191,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:32_summary,2025-04-08 06:32:00,XRPUSD,1277.20151886,1.873091981849262,Buy,1.87008,1.87036,N/A,N/A,N/A,N/A
411873390,2025-04-08 06:33:08,XRPUSD,52.31702416,1.87134,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873465,2025-04-08 06:33:37,XRPUSD,909.0,1.87088,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873555,2025-04-08 06:33:52,XRPUSD,53.53319057,1.8678,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:33_summary,2025-04-08 06:33:00,XRPUSD,1014.85021473,1.8707412441582039,Buy,1.86839,1.86866,N/A,N/A,N/A,N/A
411873590,2025-04-08 06:34:06,XRPUSD,176.831323,1.86864,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873625,2025-04-08 06:34:21,XRPUSD,457.0,1.86866,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873634,2025-04-08 06:34:23,XRPUSD,304.0,1.86937,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873650,2025-04-08 06:34:29,XRPUSD,310.0,1.86901,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873706,2025-04-08 06:34:55,XRPUSD,381.0,1.86846,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:34_summary,2025-04-08 06:34:00,XRPUSD,1628.8313229999999,1.8688101710889802,Buy,1.86862,1.86885,N/A,N/A,N/A,N/A
411873738,2025-04-08 06:35:04,XRPUSD,74.0,1.86883,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873756,2025-04-08 06:35:10,XRPUSD,11.695,1.869,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873843,2025-04-08 06:35:18,XRPUSD,183.0,1.86771,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873936,2025-04-08 06:35:32,XRPUSD,232.0,1.86977,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411873976,2025-04-08 06:35:40,XRPUSD,11.30380172,1.86951,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874011,2025-04-08 06:35:48,XRPUSD,2675.93995384,1.86851,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874012,2025-04-08 06:35:48,XRPUSD,1591.59368986,1.86884,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874093,2025-04-08 06:35:56,XRPUSD,179.0,1.86876,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:35_summary,2025-04-08 06:35:00,XRPUSD,4958.53244542,1.8686625875403058,Buy,1.867,1.86742,N/A,N/A,N/A,N/A
411874137,2025-04-08 06:36:05,XRPUSD,275.24900931,1.86732,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874190,2025-04-08 06:36:12,XRPUSD,6.86088814,1.86521,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874192,2025-04-08 06:36:12,XRPUSD,8.115655,1.8652,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874223,2025-04-08 06:36:19,XRPUSD,10.596,1.86699,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874241,2025-04-08 06:36:25,XRPUSD,11.0,1.86699,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874273,2025-04-08 06:36:43,XRPUSD,26.77806341,1.86695,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:36_summary,2025-04-08 06:36:00,XRPUSD,338.59961586000003,1.8671761243907106,Buy,1.86606,1.86619,N/A,N/A,N/A,N/A
411874332,2025-04-08 06:37:09,XRPUSD,297.0,1.86699,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874374,2025-04-08 06:37:20,XRPUSD,10.72386058,1.86466,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874381,2025-04-08 06:37:23,XRPUSD,2681.07064026,1.86493,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874429,2025-04-08 06:37:47,XRPUSD,536.12523414,1.86871,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874438,2025-04-08 06:37:50,XRPUSD,1000.0,1.86768,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874440,2025-04-08 06:37:51,XRPUSD,1000.0,1.86794,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874444,2025-04-08 06:37:52,XRPUSD,1000.0,1.86887,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874445,2025-04-08 06:37:53,XRPUSD,200.0,1.86849,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874446,2025-04-08 06:37:53,XRPUSD,800.0,1.86849,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874448,2025-04-08 06:37:54,XRPUSD,1000.0,1.86846,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874450,2025-04-08 06:37:55,XRPUSD,1000.0,1.86845,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874459,2025-04-08 06:37:56,XRPUSD,1000.0,1.86874,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874460,2025-04-08 06:37:57,XRPUSD,672.0,1.86905,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874461,2025-04-08 06:37:57,XRPUSD,328.0,1.86905,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874464,2025-04-08 06:37:58,XRPUSD,1000.0,1.86909,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:37_summary,2025-04-08 06:37:00,XRPUSD,12524.91973498,1.8677272616738492,Buy,1.86935,1.86961,N/A,N/A,N/A,N/A
411874476,2025-04-08 06:38:05,XRPUSD,24.0,1.86949,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874480,2025-04-08 06:38:08,XRPUSD,253.0,1.86941,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874529,2025-04-08 06:38:28,XRPUSD,136.0,1.86862,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874600,2025-04-08 06:38:48,XRPUSD,1323.093355,1.86763,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874611,2025-04-08 06:38:51,XRPUSD,2067.0,1.86782,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:38_summary,2025-04-08 06:38:00,XRPUSD,3803.093355,1.867898820642716,Buy,1.86615,1.86644,N/A,N/A,N/A,N/A
411874682,2025-04-08 06:39:13,XRPUSD,13.38768504,1.86489,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874751,2025-04-08 06:39:41,XRPUSD,262.0,1.86472,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874772,2025-04-08 06:39:52,XRPUSD,30.0,1.86481,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874774,2025-04-08 06:39:52,XRPUSD,573.0,1.86482,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:39_summary,2025-04-08 06:39:00,XRPUSD,878.38768504,1.8647908979730905,Buy,1.86599,1.866,N/A,N/A,N/A,N/A
411874817,2025-04-08 06:40:12,XRPUSD,5.98932764,1.86614,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874835,2025-04-08 06:40:16,XRPUSD,1101.0,1.86422,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874889,2025-04-08 06:40:40,XRPUSD,152.0,1.86523,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874961,2025-04-08 06:41:00,XRPUSD,637.2864,1.86512,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411874963,2025-04-08 06:41:00,XRPUSD,693.0,1.86527,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875007,2025-04-08 06:41:04,XRPUSD,60.0,1.86786,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:40_summary,2025-04-08 06:40:00,XRPUSD,1258.98932764,1.8643510730007367,Buy,1.86731,1.86787,N/A,N/A,N/A,N/A
411875008,2025-04-08 06:41:05,XRPUSD,29.0,1.86786,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875015,2025-04-08 06:41:08,XRPUSD,686.0,1.86765,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875027,2025-04-08 06:41:11,XRPUSD,60.0,1.86752,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875033,2025-04-08 06:41:17,XRPUSD,641.25,1.86756,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875042,2025-04-08 06:41:17,XRPUSD,641.25,1.86823,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875053,2025-04-08 06:41:19,XRPUSD,180.0,1.86896,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875082,2025-04-08 06:41:33,XRPUSD,13.16083172,1.86938,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875083,2025-04-08 06:41:35,XRPUSD,5.315,1.86923,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875086,2025-04-08 06:41:36,XRPUSD,18.330516,1.86924,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875129,2025-04-08 06:41:44,XRPUSD,200.0,1.86831,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875140,2025-04-08 06:41:48,XRPUSD,13.110088,1.86876,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875142,2025-04-08 06:41:50,XRPUSD,10.621924,1.86894,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875145,2025-04-08 06:41:54,XRPUSD,27.986426,1.86934,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875146,2025-04-08 06:41:55,XRPUSD,93.66542,1.86927,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875147,2025-04-08 06:41:57,XRPUSD,9.479,1.86905,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875178,2025-04-08 06:42:03,XRPUSD,20.0,1.86792,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:41_summary,2025-04-08 06:41:00,XRPUSD,4019.4556057199993,1.8670857692346507,Buy,1.86764,1.8679,N/A,N/A,N/A,N/A
411875205,2025-04-08 06:42:06,XRPUSD,1343.0,1.86714,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875279,2025-04-08 06:42:18,XRPUSD,7.880591,1.86752,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875334,2025-04-08 06:42:36,XRPUSD,311.0,1.86681,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875349,2025-04-08 06:42:47,XRPUSD,566.371877,1.86758,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875350,2025-04-08 06:42:47,XRPUSD,200.0,1.86829,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875351,2025-04-08 06:42:47,XRPUSD,174.0,1.86838,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875375,2025-04-08 06:43:01,XRPUSD,11.16378672,1.86746,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:42_summary,2025-04-08 06:42:00,XRPUSD,2622.252468,1.8673729784251956,Buy,1.8673,1.86773,N/A,N/A,N/A,N/A
411875392,2025-04-08 06:43:05,XRPUSD,138.0,1.86753,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875424,2025-04-08 06:43:11,XRPUSD,165.0,1.86868,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875446,2025-04-08 06:43:15,XRPUSD,1000.0,1.86914,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875451,2025-04-08 06:43:16,XRPUSD,2675.0,1.86916,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875473,2025-04-08 06:43:22,XRPUSD,118.0,1.86914,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875486,2025-04-08 06:43:28,XRPUSD,2482.7,1.86888,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875489,2025-04-08 06:43:29,XRPUSD,0.00076872,1.86916,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875490,2025-04-08 06:43:29,XRPUSD,325.99923128,1.86991,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875511,2025-04-08 06:43:34,XRPUSD,2480.0,1.86935,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875572,2025-04-08 06:43:49,XRPUSD,6.38003454,1.86836,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875601,2025-04-08 06:43:58,XRPUSD,2482.7,1.86743,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875603,2025-04-08 06:43:59,XRPUSD,1076.0,1.86776,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:43_summary,2025-04-08 06:43:00,XRPUSD,12960.94382126,1.8686869241093742,Buy,1.86717,1.86722,N/A,N/A,N/A,N/A
411875617,2025-04-08 06:44:08,XRPUSD,1000.0,1.86733,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875620,2025-04-08 06:44:09,XRPUSD,1000.0,1.86769,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875624,2025-04-08 06:44:10,XRPUSD,1000.0,1.8677,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875631,2025-04-08 06:44:11,XRPUSD,1000.0,1.86779,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875641,2025-04-08 06:44:11,XRPUSD,173.0,1.86779,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875642,2025-04-08 06:44:12,XRPUSD,1000.0,1.86785,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875644,2025-04-08 06:44:13,XRPUSD,1000.0,1.86802,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875652,2025-04-08 06:44:14,XRPUSD,641.25,1.86779,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875653,2025-04-08 06:44:14,XRPUSD,358.75,1.8678,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875658,2025-04-08 06:44:15,XRPUSD,118.0,1.86743,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875660,2025-04-08 06:44:15,XRPUSD,1000.0,1.86743,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875662,2025-04-08 06:44:16,XRPUSD,1000.0,1.86743,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875669,2025-04-08 06:44:17,XRPUSD,1000.0,1.86744,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875670,2025-04-08 06:44:17,XRPUSD,147.0,1.86744,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875673,2025-04-08 06:44:18,XRPUSD,1000.0,1.86744,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875675,2025-04-08 06:44:18,XRPUSD,335.7,1.86744,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875721,2025-04-08 06:44:38,XRPUSD,788.0,1.86678,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875752,2025-04-08 06:44:44,XRPUSD,2276.99619154,1.8665,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875753,2025-04-08 06:44:44,XRPUSD,192.78844362,1.86649,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875757,2025-04-08 06:44:48,XRPUSD,593.0,1.86648,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875773,2025-04-08 06:44:50,XRPUSD,2480.0,1.86651,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:44_summary,2025-04-08 06:44:00,XRPUSD,18104.48463516,1.8672419094156083,Buy,1.86724,1.8673,N/A,N/A,N/A,N/A
411875815,2025-04-08 06:45:06,XRPUSD,1000.0,1.86729,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875822,2025-04-08 06:45:09,XRPUSD,2482.7,1.86677,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875832,2025-04-08 06:45:12,XRPUSD,147.0,1.86808,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875840,2025-04-08 06:45:13,XRPUSD,3780.0,1.86858,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875879,2025-04-08 06:45:16,XRPUSD,10.0,1.86871,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875918,2025-04-08 06:45:26,XRPUSD,171.0,1.86779,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875927,2025-04-08 06:45:32,XRPUSD,28.72908533,1.86748,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875945,2025-04-08 06:45:39,XRPUSD,150.0,1.86764,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411875982,2025-04-08 06:45:56,XRPUSD,106.65094592,1.86587,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:45_summary,2025-04-08 06:45:00,XRPUSD,7876.08003125,1.8677607341936975,Buy,1.86495,1.86516,N/A,N/A,N/A,N/A
411876021,2025-04-08 06:46:11,XRPUSD,5.326,1.86598,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876074,2025-04-08 06:46:24,XRPUSD,1370.0,1.86517,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876117,2025-04-08 06:46:33,XRPUSD,26.314,1.8631,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876118,2025-04-08 06:46:34,XRPUSD,2482.7,1.86306,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876150,2025-04-08 06:46:40,XRPUSD,52.84342443,1.86268,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876167,2025-04-08 06:46:48,XRPUSD,8.826531,1.86336,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876207,2025-04-08 06:46:55,XRPUSD,3783.1,1.86181,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876211,2025-04-08 06:46:56,XRPUSD,1590.0,1.86207,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:46_summary,2025-04-08 06:46:00,XRPUSD,9319.10995543,1.862693752249055,Buy,1.8618,1.8621,N/A,N/A,N/A,N/A
411876228,2025-04-08 06:47:03,XRPUSD,6.0,1.86278,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876267,2025-04-08 06:47:13,XRPUSD,8.465709,1.86182,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876289,2025-04-08 06:47:14,XRPUSD,118.0,1.86133,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876322,2025-04-08 06:47:15,XRPUSD,1000.0,1.86106,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876381,2025-04-08 06:47:29,XRPUSD,2482.7,1.86099,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876389,2025-04-08 06:47:30,XRPUSD,1000.0,1.86226,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876494,2025-04-08 06:47:57,XRPUSD,5.0,1.86081,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:47_summary,2025-04-08 06:47:00,XRPUSD,4620.165709,1.8612923671933992,Buy,1.8607,1.86082,N/A,N/A,N/A,N/A
411876509,2025-04-08 06:48:03,XRPUSD,2687.55072751,1.86043,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876510,2025-04-08 06:48:03,XRPUSD,103.67666419,1.86043,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876621,2025-04-08 06:48:40,XRPUSD,1.0,1.861,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876631,2025-04-08 06:48:41,XRPUSD,2482.7,1.86099,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:48_summary,2025-04-08 06:48:00,XRPUSD,5274.927391699999,1.8606936779422196,Buy,1.86123,1.8613,N/A,N/A,N/A,N/A
411876745,2025-04-08 06:49:26,XRPUSD,53.288,1.86084,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876863,2025-04-08 06:49:51,XRPUSD,50.0,1.86079,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876889,2025-04-08 06:49:59,XRPUSD,2482.7,1.86037,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:49_summary,2025-04-08 06:49:00,XRPUSD,2585.988,1.8603878057129424,Buy,1.86025,1.86109,N/A,N/A,N/A,N/A
411876922,2025-04-08 06:50:07,XRPUSD,19.955,1.86064,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411876987,2025-04-08 06:50:25,XRPUSD,30.21818572,1.86031,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877066,2025-04-08 06:50:43,XRPUSD,228.0,1.86088,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877074,2025-04-08 06:50:46,XRPUSD,2482.7,1.8609,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:50_summary,2025-04-08 06:50:00,XRPUSD,2760.87318572,1.8608900114827012,Buy,1.86044,1.86045,N/A,N/A,N/A,N/A
411877170,2025-04-08 06:51:02,XRPUSD,1000.0,1.86073,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877172,2025-04-08 06:51:03,XRPUSD,1000.0,1.86069,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877284,2025-04-08 06:51:30,XRPUSD,11.0,1.86026,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877314,2025-04-08 06:51:31,XRPUSD,107.52688172,1.85892,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877315,2025-04-08 06:51:31,XRPUSD,2375.17311828,1.85892,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877316,2025-04-08 06:51:32,XRPUSD,8.301704,1.85948,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877323,2025-04-08 06:51:36,XRPUSD,329.0,1.85973,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877354,2025-04-08 06:51:43,XRPUSD,9.97325789,1.85947,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877386,2025-04-08 06:51:54,XRPUSD,2482.7,1.85924,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877387,2025-04-08 06:51:54,XRPUSD,217.3,1.85925,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877388,2025-04-08 06:51:54,XRPUSD,151.0,1.85925,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877389,2025-04-08 06:51:54,XRPUSD,2340.28019235,1.85925,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877390,2025-04-08 06:51:54,XRPUSD,139.71980765,1.85925,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:51_summary,2025-04-08 06:51:00,XRPUSD,10171.97496189,1.8594710991982464,Buy,1.859,1.85923,N/A,N/A,N/A,N/A
411877440,2025-04-08 06:52:05,XRPUSD,459.0,1.85914,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877452,2025-04-08 06:52:08,XRPUSD,189.0,1.85953,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877554,2025-04-08 06:52:33,XRPUSD,1000.0,1.86212,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877563,2025-04-08 06:52:37,XRPUSD,1087.0,1.86271,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877565,2025-04-08 06:52:38,XRPUSD,26.0,1.86269,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877582,2025-04-08 06:52:39,XRPUSD,8.00000056,1.86267,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877609,2025-04-08 06:52:44,XRPUSD,500.0,1.8622,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:52_summary,2025-04-08 06:52:00,XRPUSD,3269.00000056,1.861766136433315,Buy,1.86177,1.86215,N/A,N/A,N/A,N/A
411877713,2025-04-08 06:53:10,XRPUSD,857.10157719,1.86024,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877754,2025-04-08 06:53:17,XRPUSD,2482.7,1.86045,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877828,2025-04-08 06:53:44,XRPUSD,366.0,1.86013,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-08 06:53_summary,2025-04-08 06:53:00,XRPUSD,3705.80157719,1.8603698253535645,Buy,1.85993,1.86018,N/A,N/A,N/A,N/A
411877874,2025-04-08 06:54:04,XRPUSD,1000.0,1.85903,Buy,N/A,N/A,N/A,N/A,N/A,N/A
411877986,2025-04-08 06:54:35,XRPUSD,2482.7,1.85875,Buy,N/A,N/A,N/A,N/A,N/A,N/A
